source_url,title,year,source,dedicated_to,short_description,life_focus,focus_basis,life_signal,form_family,genre
https://hoerspiele.dra.de/detailansicht/5029973,Mutter haben (1. Teil),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Family / intimate life,Women's life | Family / intimate life,memory/testimony,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/5029982,Mutter haben (2. Teil),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Family / intimate life,Women's life | Family / intimate life,memory/testimony,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/5031768,Kaf*KI,2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/5031783,Voices of the Invisible,2024,DRA,Priscilla McLean,This record is a radio portrait of Priscilla McLean. The metadata identifies the subject as a composer.,Ordinary / private person,Ordinary / private person,portrait,portrait,"Ars acustica, Porträt"
https://hoerspiele.dra.de/detailansicht/5031872,Fühl dich umarmt,2023,DRA,Andreas Jungwirth,"This record is based on letters, diaries, writings, or other self-records connected to Andreas Jungwirth. The metadata identifies the subject as a writer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/5032659,Mögen Sie Emily Dickinson?,2021,DRA,Emily Dickinson,A radio work based on letters and poems by Emily Dickinson.,Women's life; Author / literary figure,manual override,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/5033171,Dschinns (1. Teil),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/5033172,Dschinns (2. Teil),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/5035405,"Mein Sohn, Nephew and Bacsi! - Ephraim Kishon und Friedrich Torberg",2024,DRA,Ephraim Kishon; Friedrich Torberg,"This record is based on letters, diaries, writings, or other self-records connected to Ephraim Kishon; Friedrich Torberg.",Family / intimate life; Documentary / self-record subject,Family / intimate life | Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/5036353,Mein Leben als Spam (4. Folge: Der totale Differenzvektor),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5036350,Mein Leben als Spam (1. Folge: Chattie),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5036352,"Mein Leben als Spam (3. Folge: Turing negative, living positive)",2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5036351,Mein Leben als Spam (2. Folge:Festnetz und Strafe),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5036354,Mein Leben als Spam (5. Folge: Nett sein),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5036355,Mein Leben als Spam (6. Folge: Allgemeine Erklärung der Maschinenrechte),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5036356,Mein Leben als Spam (7. Folge: Im Schacht),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5036357,Mein Leben als Spam (8. Folge: Vor der Tür),2024,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel"
https://hoerspiele.dra.de/detailansicht/5041401,DYSTOPIA Sound Art Biennale 2024,2025,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,sound art,Ars acustica
https://hoerspiele.dra.de/detailansicht/5039191,Lélé,2025,DRA,Sathyan Ramesh,"This record is based on letters, diaries, writings, or other self-records connected to Sathyan Ramesh. The metadata identifies the subject as a actor or performer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/5042232,Bite 5634,2025,DRA,Mariana Carvalho,"This record is based on letters, diaries, writings, or other self-records connected to Mariana Carvalho.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,sound art,Ars acustica
https://hoerspiele.dra.de/detailansicht/5044257,Srebrenica,2025,DRA,Srebrenica survivors,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Witness / victim / displaced life; Collective / community,Witness / victim / displaced life; Collective / community,implicit,feature / documentary,"Hörspielbearbeitung, Dokumentarhörspiel"
https://hoerspiele.dra.de/detailansicht/5048009,Jureks Reise,2007,DRA,Ulrich Woelk; Uta Hallant,"This record is based on letters, diaries, writings, or other self-records connected to Ulrich Woelk; Uta Hallant.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,other,Hörstück
https://hoerspiele.dra.de/detailansicht/5048435,Mohnrot,2023,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,original radio play,"Originalhörspiel, Kurzhörspiel"
https://hoerspiele.dra.de/detailansicht/5051469,ETTY (2. Teil),2025,DRA,Etty Hillesum,"This record is based on letters, diaries, writings, or other self-records connected to Etty Hillesum.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/5051389,P R I N C E - FunkyPurpleAssoziationen,2026,DRA,Elisabeth Weilenmann,This record is a radio portrait of Elisabeth Weilenmann.,Ordinary / private person,Ordinary / private person,portrait; memory/testimony,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/5051454,ETTY (1. Teil),2025,DRA,Etty Hillesum,"This record is based on letters, diaries, writings, or other self-records connected to Etty Hillesum.",Women's life; Author / literary figure; Witness / victim / displaced life,Women's life; Author / literary figure; Witness / victim / displaced life,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/5050267,Die wirkliche Lämmchenhaftigkeit,2026,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,original radio play,Originalhörspiel
https://wirklichkeitimradio.de/stueck/bananen-heinz/,Bananen-Heinz,1983,Wirklichkeit,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Political / historical figure; Scholar / intellectual; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Political / historical figure | Scholar / intellectual | Family / intimate life | Collective / community,life story,feature / documentary,Feature / documentary radio work
https://wirklichkeitimradio.de/stueck/so-long-goodbye/,So long good-bye,1978,Wirklichkeit,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Family / intimate life | Collective / community,memory/testimony,feature / documentary,Feature / documentary radio work
https://wirklichkeitimradio.de/stueck/ein-weites-dunkles-land/,Ein weites dunkles Land,1982,Wirklichkeit,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Family / intimate life | Collective / community,memory/testimony,feature / documentary,Feature / documentary radio work
https://wirklichkeitimradio.de/stueck/gar-nicht-so-einfach-sich-am-leben-vorbeizuschleifen/,"Gar nicht so einfach, sich am Leben vorbeizuschleifen",1981,Wirklichkeit,Andreas Schroth und Gabriele Thaler,This record is a radio portrait of Andreas Schroth und Gabriele Thaler. The metadata identifies the subject as a writer.,Author / literary figure; Actor / performer; Scholar / intellectual; Family / intimate life; Collective / community,Author / literary figure | Actor / performer | Scholar / intellectual | Family / intimate life | Collective / community,portrait; memory/testimony,feature / documentary,Feature / documentary radio work
https://wirklichkeitimradio.de/stueck/mein-partner-hansipiepchen/,Mein Partner Hansipiepchen,1973,Wirklichkeit,Charlotte Niemann und Matthias Niemann,"This record is based on letters, diaries, writings, or other self-records connected to Charlotte Niemann und Matthias Niemann. The metadata identifies the subject as a composer.",Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Family / intimate life; Collective / community,Women's life | Author / literary figure | Musician / composer | Artist / visual artist | Actor / performer | Family / intimate life | Collective / community,diary/letters,feature / documentary,Feature / documentary radio work
