source_url,title,source,short_description,extraction_method,english_description
https://hoerspiele.dra.de/detailansicht/4826053,"Leben und Ansichten von Tristram Shandy, Gentleman (8. Teil)",DRA,"Laurence Sternes Tristram Shandy ist ein einzigartiges Werk in der Literaturgeschichte: Erschienen zwischen den Jahren 1759 und 1767, experimentiert Sterne in diesem neunbändigen Roman selbstbewusst mit der Form.",html:dra,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4906744,Liliane Lijn: Glittering in the Sun/Crossing Map,DRA,"Liliane Lijn, 1939 in New York geboren, gehört seit Mitte der 60er-Jahren zu den herausragenden Protagonistinnen zeitgenössischer Kunst. Ihre Kindheit verbringt sie im vitalen Umfeld von sechs Sprachen.",html:dra,"Liliane Lijn, born in New York in 1939, has been one of the outstanding protagonists of contemporary art since the mid-1960s. She spent her childhood in the vital environment of six languages."
https://hoerspiele.dra.de/detailansicht/4826055,"Leben und Ansichten von Tristram Shandy, Gentleman (9. Teil)",DRA,"Laurence Sternes Tristram Shandy ist ein einzigartiges Werk in der Literaturgeschichte: Erschienen zwischen den Jahren 1759 und 1767, experimentiert Sterne in diesem neunbändigen Roman selbstbewusst mit der Form.",html:dra,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4909404,Der verliebte Antierotiker - Ein unbekanntes Kapitel aus dem Leben des Dichters Paul Scheerbart (2. Teil),DRA,"""Der Schriftsteller Paul Scheerbart (1863-1915), der vom Leben im Glashaus und der Vereinigung mit Himmelskörpern träumte, gab sich in seinen Büchern als entschiedener Verächter der Erotik aus.",html:dra,"""The writer Paul Scheerbart (1863-1915), who dreamed of life in a glass house and union with celestial bodies, portrayed himself in his books as a staunch despiser of eroticism."
https://hoerspiele.dra.de/detailansicht/4909405,Der verliebte Antierotiker - Ein unbekanntes Kapitel aus dem Leben des Dichters Paul Scheerbart (3. Teil),DRA,"""Der Schriftsteller Paul Scheerbart (1863-1915), der vom Leben im Glashaus und der Vereinigung mit Himmelskörpern träumte, gab sich in seinen Büchern als entschiedener Verächter der Erotik aus.",html:dra,"""The writer Paul Scheerbart (1863-1915), who dreamed of life in a glass house and union with celestial bodies, portrayed himself in his books as a staunch despiser of eroticism."
https://hoerspiele.dra.de/detailansicht/4913095,SoundCard Washington,DRA,"Ihre Einwohner nennen Sie einfach DC. Die Hauptstadt der USA, der 1790 gegründete District of Columbia ist ein Viereck und misst 16x16 Kilometer, gehört keinem Bundesstaat an, sondern wird direkt vom US-Kongress verwaltet.",html:dra,"They simply call their residents DC. The capital of the USA, the District of Columbia, founded in 1790, is a square and measures 16x16 kilometers and does not belong to any federal state, but is administered directly by the US Congress."
https://hoerspiele.dra.de/detailansicht/4911046,"Hier Familie Hansen (38. Folge: Briefe, Briefe...)",DRA,"Die Familie Hansen, ein Künstlerhaushalt bestehend aus Omi, Vati, Mutti und den drei Kindern Claudia, Tom und Christine, lebt in der Stadt. Als Omi zu ihnen zieht, wird in ein Haus am Stadtrand umgezogen.",html:dra,"The Hansen family, an artist household consisting of grandma, dad, mom and the three children Claudia, Tom and Christine, lives in the city. When Omi moves in with them, they move to a house on the outskirts of town."
https://hoerspiele.dra.de/detailansicht/4913331,Das Tagebuch von Adam und Eva,DRA,"Mark Twain schrieb in diesem Werk zwei Tagebücher, das von Adam und das von Eva. Die Eintragungen beginnen mit der ""Geburt"" von Eva, die aus der Rippe von Adam geschaffen wurde.",html:dra,"Mark Twain wrote two diaries in this work, Adam's and Eve's. The entries begin with the ""birth"" of Eve, who was created from the rib of Adam."
https://hoerspiele.dra.de/detailansicht/4918583,Die Geschichte meines Lebens - Die Tagebücher Ferdinand Benekes (2. Teil: Die Jahre 1794 bis Anfang 1796),DRA,"1774 war das Geburtsjahr des Bremer Kaufmannssohns Ferdinand Beneke. In Halle und Göttingen studierte er Jura. Um dem kleingeistigen Preußen zu entgehen, ließ er sich in Hamburg nieder, angezogenen von dem gesellschaftlichen Klima der freien hanseatischen Stadtrepublik.",html:dra,"1774 was the birth year of the Bremen merchant's son Ferdinand Beneke. He studied law in Halle and Göttingen. In order to escape the small-minded Prussia, he settled in Hamburg, attracted by the social climate of the free Hanseatic city republic."
https://hoerspiele.dra.de/detailansicht/4925297,Wie war’s in China?,DRA,Über 10 Jahre lang hat der französische Musiker Laurent Jeanneau in China gelebt. Dort faszinierte ihn vor allem der Reichtum an traditionellen Musikformen und Instrumenten.In einer Reihe von selbstverlegten CDs dokumentierte er Klänge der verschiedenen ethnischen Minderheiten im Reich der Mitte.,html:dra,"The French musician Laurent Jeanneau lived in China for over 10 years. There, he was particularly fascinated by the wealth of traditional musical forms and instruments. In a series of self-published CDs, he documented the sounds of the various ethnic minorities in the Middle Kingdom."
https://hoerspiele.dra.de/detailansicht/4925993,Schwenkfutter,DRA,"Filmemacher Tim Fengler will über ›Snaps‹, den degradierten Kommissar Morten van de Jørgensen, ein Porträt drehen: ›Der Star in der Pampa‹. Kirsten Kleeberg, Leiterin der Polizeidirektion Frankfurt/ Oder, möchte das nicht zulassen.",html:dra,"Filmmaker Tim Fengler wants to make a portrait of 'Snaps', the demoted commissioner Morten van de Jørgensen: 'The Star in the Pampas'. Kirsten Kleeberg, head of the Frankfurt/Oder police department, doesn't want to allow that."
https://hoerspiele.dra.de/detailansicht/4931082,Die alte Tochter spricht mit dem jungen Vater,DRA,"Als ihre Mutter hochbetagt stirbt, findet die im letzten Kriegswinter geborene Autorin im Wäscheschrank unter den Küchenhandtüchern die Briefe, die ihr Vater nach seiner Einberufung zur Wehrmacht an seine Braut geschrieben hat.",html:dra,"When her mother dies in old age, the author, who was born in the last winter of the war, finds the letters that her father wrote to his bride after he was drafted into the Wehrmacht in the linen cupboard under the kitchen towels."
https://hoerspiele.dra.de/detailansicht/4932531,Ich stand abseits,DRA,"Dokumentarisches Hörstück, das unmittelbaren Einblick in die Situation schwer behinderter Menschen vermittelt. Man führte dazu im Anna-Stift in Hannover Gespräche mit solchen Kranken, von denen es vier Millionen in der Bundesrepublik gibt.",html:dra,"Documentary radio piece that provides direct insight into the situation of severely disabled people. Discussions were held at the Anna-Stift in Hanover with such patients, of whom there are four million in the Federal Republic."
https://hoerspiele.dra.de/detailansicht/4934264,Erinnerungen an eine Zeit vor dem LED-Regime,DRA,"Klingendes Licht – das ist kein Widerspruch. Theaterscheinwerfer, Neonröhren, Deckenfluter, Diaprojektoren, Stroboskope…, sie erzeugen nicht nur Helligkeit, sie tönen auch: leise und laut sowieso, sie surren in ganz verschiedenen Arten, ploppen, knallen zuweilen gar.",html:dra,"Sounding light – that is not a contradiction. Theater spotlights, neon tubes, ceiling floodlights, slide projectors, strobe lights... they not only produce brightness, they also make a sound: quietly and loudly anyway, they buzz in very different ways, pop, sometimes even bang."
https://hoerspiele.dra.de/detailansicht/4936976,Die Geschichte meines Lebens - Die Tagebücher Ferdinand Benekes (3. Teil: Das Jahr 1801),DRA,"1774 war das Geburtsjahr des Bremer Kaufmannssohns Ferdinand Beneke. In Hamburg ließ er sich als Jurist nieder, angezogenen von dem gesellschaftlichen Klima der freien hanseatischen Stadtrepublik.",html:dra,"1774 was the birth year of the Bremen merchant's son Ferdinand Beneke. He settled in Hamburg as a lawyer, attracted by the social climate of the free Hanseatic city republic."
https://hoerspiele.dra.de/detailansicht/4939130,Meine Seele war schwarz von Fliegen (3. Teil),DRA,"In der Früh öffneten sie unseren Viehwaggon. Und wir erfuhren, daß wir in Dresden sind. Sie stellten uns auf, und drei Wachsoldaten führten uns durch die Stadt. Ich sah Häuser, wie ich sie noch nie im Leben gesehen hatte.",html:dra,In the morning they opened our cattle car. And we found out that we were in Dresden. They lined us up and three guards led us through the city. I saw houses like I had never seen in my life.
https://hoerspiele.dra.de/detailansicht/4939129,Meine Seele war schwarz von Fliegen (2. Teil),DRA,"In der Früh öffneten sie unseren Viehwaggon. Und wir erfuhren, daß wir in Dresden sind. Sie stellten uns auf, und drei Wachsoldaten führten uns durch die Stadt. Ich sah Häuser, wie ich sie noch nie im Leben gesehen hatte.",html:dra,In the morning they opened our cattle car. And we found out that we were in Dresden. They lined us up and three guards led us through the city. I saw houses like I had never seen in my life.
https://hoerspiele.dra.de/detailansicht/4937511,Das Paradies der kleinen Dinge,DRA,"Im Sommer 1842, wenige Wochen nach ihrer Hochzeit und dem Entschluss, im alten Pfarrhaus in Concord ein gemeinsames Leben anzufangen, beginnen Nathaniel Hawthorne und seine Frau Sophia ein gemeinsames Tagebuch.",html:dra,"In the summer of 1842, a few weeks after their wedding and the decision to start a life together in the old rectory in Concord, Nathaniel Hawthorne and his wife Sophia begin a joint diary."
https://hoerspiele.dra.de/detailansicht/4939131,Meine Seele war schwarz von Fliegen (4. Teil),DRA,"In der Früh öffneten sie unseren Viehwaggon. Und wir erfuhren, daß wir in Dresden sind. Sie stellten uns auf, und drei Wachsoldaten führten uns durch die Stadt. Ich sah Häuser, wie ich sie noch nie im Leben gesehen hatte.",html:dra,In the morning they opened our cattle car. And we found out that we were in Dresden. They lined us up and three guards led us through the city. I saw houses like I had never seen in my life.
https://hoerspiele.dra.de/detailansicht/4939845,Mutti und ich,DRA,"Sie heiratete nicht ihre große Liebe und sie zog drei Kinder groß. In der Küche hängt ein Kreuz und im Schlafzimmer ein Foto vom Papst. Die Radiojournalistin Marietta Schwarz hat den Menschen in ihrem Leben interviewt, den sie am besten kennt: ihre Mutter.",html:dra,She did not marry her true love and she raised three children. There is a cross in the kitchen and a photo of the Pope in the bedroom. Radio journalist Marietta Schwarz interviewed the person in her life who she knows best: her mother.
https://hoerspiele.dra.de/detailansicht/4940862,Pellkantüffeln un Hering (1. Teil: Kinnertied in Pommern),DRA,"1911, zwei Jahre nach dem Tod des Verfassers, erschienen Franz Rehbeins autobiographische Aufzeichnungen ""Das Leben eines Landarbeiters"". Auf sehr anschauliche Weise, mit liebevoller Ausschmückung der Details und spürbarem sozialen Engagement berichtet Rehbein in diesem Buch über die ersten 28 Jahre seines Lebens.",html:dra,"In 1911, two years after the author's death, Franz Rehbein's autobiographical notes ""The Life of a Farm Worker"" were published. In this book, Rehbein reports on the first 28 years of his life in a very vivid way, with loving decoration of details and noticeable social commitment."
https://hoerspiele.dra.de/detailansicht/4940874,Pellkantüffeln un Hering (2. Teil: Herr un Knecht),DRA,"Im Alter von 14 Jahren nimmt Franz Rehbein Abschied von seiner Familie und fährt mit dem ""Sachsengängerzug"" in die westlichen Provinzen des Deutschen Reiches.",html:dra,"At the age of 14, Franz Rehbein says goodbye to his family and travels with the ""Sachsengängerzug"" to the western provinces of the German Empire."
https://hoerspiele.dra.de/detailansicht/4940875,Pellkantüffeln un Hering (3. Teil: De tweete Heimat),DRA,"Der dritte Teil der Hörspiel-Trilogie nach Franz Rehbeins autobiographischem Bericht endet mit jenem Ereignis, das seinem Leben als Landarbeiter ein jähes Ende setzt: Eine Dampfdreschmaschine reißt ihm 1895 den rechten Arm ab und macht ihn mit 28 Jahren zum Invaliden.",html:dra,The third part of the radio work trilogy based on Franz Rehbein's autobiographical report ends with the event that brings his life as a farm worker to an abrupt end: a steam threshing machine tears off his right arm in 1895 and makes him an invalid at the age of 28.
https://hoerspiele.dra.de/detailansicht/4949493,Sehnsucht,DRA,"»Sehnsucht« – erstmals 1883 erschienen – erzählt vor dem Hintergrund des italienischen Befreiungskrieges gegen Österreich von Begehren, Verrat und Rache. »Und stets suche und reize ich die Risse der unverheilten Wunde«: Die 39-jährige Contessa Livia Serpieri blickt auf ihre vor 16 Jahren gescheiterte Liebe zurück.",html:dra,"“Sehnsucht” – first published in 1883 – tells of desire, betrayal and revenge against the backdrop of the Italian war of liberation against Austria. “And I always look for and tease the cracks of the unhealed wound”: The 39-year-old Contessa Livia Serpieri looks back on her failed love 16 years ago."
